IMAGE,SCORE
6adb67b6582ca8c28d7171916f95a506.jpg,6.419137830808923
a67646c4a0e710dacb9f4470fb671050.jpg,4.351128375334185
63eaab5bf7ca5fef5547fba063e39cfb.jpg,4.718996411773102
8403b594b09c4eff35d75f1942e587fd.jpg,7.768967405445288
4b4738ed98d985ab260820c8f3a04b7f.jpg,7.669175337559807
b435e501c36d87e39bfbd5b2cf9ed212.jpg,7.403011823092965
d82f5deda62ef7d4f84e87a5520f70d6.jpg,5.04376790991269
d7ec95ff4a40fa9d7f5c8624b63ac437.jpg,6.040606679442617
6ad83fd1e0fb10977f1cf555bc752f62.jpg,3.030292961791018
1c36c4c35c9e1978a8e72925e0c1b06d.jpg,8.17411285718586
0d1296dc15884b889b28592fb37dc318.jpg,6.4329554782922544
b0438083c71f4454fdfdf7e019cc051a.jpg,6.085231738489699
638dd6c0b0d8ccc6a22523887af6884c.jpg,5.882348518473439
a580fe9b3764fbf16e386cc2df86e53b.jpg,7.582862554538974
f51b2cff6dab9c54d4ae0289af03f5af.jpg,7.331169388712373
6d6d1c71ea3bab60b201613adbd44e68.jpg,5.23916250681352
b52fd81bef06526502e72140f38f45a8.jpg,7.617710386922233
512ad474f3762e4a24c8283a6be61050.jpg,4.7217821807459845
314cb33bb0e4f9bbc7f599c6a8aeed39.jpg,6.816876387041332
6374a353732c98aee0c0ddeb9eb335ce.jpg,7.479643736803759
121839c664c72c7d7aab362b8bab7ec2.jpg,7.784427495327215
bd5850247895aa0459910fa325255a74.jpg,7.733190847261493
1bf93ddd1b2f5263048f43f35b8d55c8.jpg,7.96294848769225
3d25cff5c0d2a3ed7696d73aa721a0ed.jpg,4.393126575954539
89d24ea8e12d11c18a3021a8015ff652.jpg,7.2712852656690945
2509e41c4024ce7441dc6dfb42f69034.jpg,6.988390999067207
6e98a8ac010ce5c58217588f400053f3.jpg,7.770967886659804
8e9e98c32f1416d4b8da4e85ecf4b9c0.jpg,6.8114125143059
e72303e6011e4a208f786eb6472afab6.jpg,8.12386174632211
76d8ab8601ae919d76da3030f6985c01.jpg,2.690810780114364
e5672d20bb0a556b57d5ac3a6f6301cc.jpg,5.825233708961238
de64b49bc1add151b380c8ff90dd1455.jpg,2.492343323385185
741ecca4ec4a41864c08770773593a05.jpg,7.360352086883198
177ea8b5b31086b7bf8ee9dc8648b540.jpg,4.259139460501575
8c7682680b34f3798e7499d4a5468144.jpg,5.8677349006063375
cafdc5933d597fb4b49e99d92a1e2401.jpg,7.402915679068099
9d1ceff70a15fbb7be032eca75325d95.jpg,7.662487086405036
6d6944db802cb057d56e3c02fb86fb55.jpg,7.565928280132803
19c32ca4f9fe0ba6f1dc8cb88a0efd90.jpg,7.484275445229953
8406398597598be40103cfe7f13caf18.jpg,4.41365074812021
ecd46beb2dce6fff3016ef0ccf7ebab6.jpg,7.946541279218668
28e4ea9c40dd4cca41e32b6b0ded095f.jpg,7.5193284823595645
b632ca5e826691f6f4eff78cb859b94c.jpg,3.6837438616397415
82d475bda47b2603ce8fad1861f69867.jpg,7.904988598469435
1d920eb218e5b2e7ca35a3a1f42cb091.jpg,6.718534918530136
b55a3c1d1fb1831078133ea874918181.jpg,5.137246913059482
417c6eb14dee525843381730d20e680e.jpg,6.368352688867605
56dc5b9b62e966eb17dbbda7a8775846.jpg,7.720595751039224
b33e70eb258b3ce15e375747da4d4787.jpg,6.534202490496038
f41c7f5992efe6d291f33a06edc72c02.jpg,7.259716448314827
52a4156a48af9b204ee05ac687061cb6.jpg,5.225890077745563
d209afc915f2209b49390ee5890950a9.jpg,6.650437490202698
15facdeec271774cdb8948b9a7f1aeb3.jpg,6.822947686903573
32912cc75edb79cbda6999f289c64f4c.jpg,6.752418221642209
5e80daaa4461a792f86146838c54b3f2.jpg,7.052712361321975
7eb98ed6dd060305e7196bff5201072f.jpg,7.595496667222775
b2aac252396acdd0ee8430a3d1846d2f.jpg,7.2124691449336655
e5a6ab1d5e737320d93ae4b74dacda89.jpg,5.74543957338004
295e14e64c4329dd48ecc77db93f18c7.jpg,7.284285243006927
3574caa58ee14ceca66d444045c019bf.jpg,7.527620949390762
d18c0371163ea7afd6d5d31ed9d91f5f.jpg,6.281715290202837
8b492194a121a783ccf7d6a851f1067f.jpg,3.741484447463352
f98009d20cf8138078e1f6452c8b6540.jpg,6.6212221569442935
a06e1c809ae5f1174d3d9d76fa5046be.jpg,2.2831734813110125
51239e79f61b31f38cdef18cd400c0df.jpg,5.809690990210055
93543ed8a68db7e9d5107496230ffa6d.jpg,6.314905527657514
4621dd632c68afeee3d5b90f74cdcab6.jpg,5.483474355775086
c783c34606f78b19390caed450018f5f.jpg,5.581702569359609
0e21a0900fd7587e9e06e1361c93b50e.jpg,7.293745177547557
bb2fac5d44cc7953467fcde170ae1cb7.jpg,7.531017581167012
0224f6065ee4ee575c396918dcad681a.jpg,7.226403052840317
5cba37f6d5d75e447f7b5ac730a2a7e4.jpg,6.277245019083026
ba9de8b598b3529ff2b3e30cd0c68890.jpg,5.819913939167375
b683326c2cb7c3e880e1429fa68147a5.jpg,7.885500192449651
12e23742de23c5c0c3169509864c171f.jpg,8.480962061896845
96dbeb8e32bcb8ab1d703a2b49af046d.jpg,7.553772156924754
6ceb1eac7c1ab6c6160d43378de152c6.jpg,7.952063832755551
aa9bc1830544c05c5028d4ab4ddff381.jpg,6.967986678778704
c1aa91dada8f804ceba08916e5b96405.jpg,7.533930806939791
1bebfffe3ccf8de954482cce39c35f46.jpg,7.546751910483149
f5f46e4bdb8dc28543b85b824e64c197.jpg,4.687154716971488
5bdee3be0ce36cd3eb12c5e4b077bd3a.jpg,7.499721110160103
78829acdf6e5118bce6f3b29e857b00c.jpg,3.8016657246391965
4aa8c39ff1ab122fab4e5803ec7ac0c8.jpg,7.169272196770152
93534923dcf3baf2271aa83b098534e2.jpg,7.818749436187629
2d89fab9096003463824cf2d73b92bd9.jpg,7.58498286894167
709f8be05017b5d44113a6fcabee7b94.jpg,4.547661661003665
6e0761fffe2e9b534fab2e3ebd2f32bc.jpg,2.288352096996386
40e15e8660bf49e4dd999a35db9d7db9.jpg,4.11985350472932
946b241624f42ac0786441ae4fd69c96.jpg,7.261600342969657
28a216d2fc5194b7e8073e28d80fe8ef.jpg,7.170172692391331
1e48a3f8b57745a5b5795af3bb07b58e.jpg,4.765702314216063
bf4cffadf176e7109b25089aed5b9c4a.jpg,6.432631684010438
edf2852ea3a9e6f11ef494176e5436e7.jpg,5.904680294117025
d5a3376ce4ffb10188dcf95ab383fc2b.jpg,6.208381203789983
7bf5c9b7bed2faa20765bc77da5ce45c.jpg,6.529998092140716
236d33e28cb97bd20c6655e46d29f0da.jpg,8.443573510246248
84f349ca8e8d148d47ad9f8f1c96ac52.jpg,6.03772351675299
5d9f5b5866af7f648a249924e43c66ab.jpg,5.575387417712542
7dfb853db18224264e739f4d835decbf.jpg,6.523329389714811
0b9b8c655dc6e042c8157b1a004dcd78.jpg,4.041518342699523
abeb220748025e9a5c7c9a7a2dfd6709.jpg,5.222079710178158
40122bcac926eca610359ba204659d78.jpg,7.718021946309253
6d674f8d55a572386e5aa9e3f6e08605.jpg,5.016169944989525
9651f990cd7f081c2aec18df00e3e8fd.jpg,7.017116278478495
afe91dffe05bf68bdd39e428895c8f3b.jpg,5.100779912691762
a430e57975f491a921864b513c2a5a24.jpg,3.001517235897213
f558660d3acfd5f08d94dc420dd12e61.jpg,7.898211093116673
a7e944649cb53c3ab7a46c5ffb15f0c9.jpg,5.3636859519169455
7443035282bc51df23b76745962e5dd4.jpg,7.500894429489195
f846188f7c0b9d323bae812bc2c05392.jpg,6.0472329209559925
e8ec25e7cc65c488e0444c54ceee647f.jpg,4.165483068028672
60cccfbd122a39d3060981bceec0f203.jpg,7.183173311393013
fef3f5254863b096af23257fd8c23a6f.jpg,3.492087252437833
daa92bb4eaff20b7cafc9f7c28f7c12b.jpg,5.9447802073410685
fd3ad7d41132a063442737ad6e182c49.jpg,4.382181087955142
5b90697125d43460b30610ec4792b705.jpg,6.667997254513423
d399bedaa9cc10014942aa8f8e0680dc.jpg,5.87019026968558
389d0aa68e77eab9f47c3164e0206250.jpg,5.464500010671243
5fe76e9e500eb91bf3eb378a211986c9.jpg,6.455563319277781
